512,470,309,414
512,575,309,426
512,441,309,462
847,887,312,231
847,789,312,269
847,867,312,271
847,796,312,273
847,834,312,306
847,826,312,313
847,822,312,320
847,891,312,364
847,826,312,367
847,817,312,395
847,924,312,402
847,809,312,428
847,800,312,430
847,800,312,502
847,802,312,513
826,834,313,306
826,847,313,312
826,822,313,320
826,809,313,341
826,795,313,364
964,982,313,263
964,924,313,402
964,914,313,428
822,834,320,306
822,847,320,312
822,826,320,313
822,809,320,341
822,795,320,364
777,796,321,273
777,790,321,299
777,757,321,337
259,311,327,272
259,280,327,298
259,242,327,363
259,203,327,438
259,196,327,457
259,125,327,597
1115,1074,327,285
1115,1064,327,343
1115,1342,327,352
1115,1141,327,396
1115,1159,327,433
352,280,337,298
352,410,337,359
352,339,337,369
352,310,337,400
757,593,337,238
757,709,337,295
757,790,337,299
757,777,337,321
757,769,337,360
757,800,337,430
809,834,341,306
809,826,341,313
809,822,341,320
809,795,341,364
809,817,341,395
809,809,341,428
1064,1074,343,285
1064,1115,343,327
1064,1342,343,352
1064,1052,343,415
1064,1056,343,507
1342,1115,352,327
1342,1064,352,343
1342,1308,352,459
1342,1289,352,501
1342,1238,352,665
1342,1207,352,802
410,439,359,226
410,280,359,298
410,424,359,299
410,352,359,337
410,400,359,405
410,395,359,440
410,389,359,470
410,392,359,496
701,593,359,238
701,648,359,405
701,745,359,436
769,593,360,238
769,709,360,295
769,757,360,337
769,800,360,430
242,280,363,298
242,259,363,327
242,292,363,388
242,310,363,400
242,355,363,418
242,203,363,438
242,395,363,440
242,419,363,453
242,196,363,457
242,441,363,462
242,179,363,515
242,125,363,597
795,834,364,306
795,826,364,313
795,822,364,320
795,809,364,341
795,817,364,395
891,933,364,246
891,789,364,269
891,796,364,273
891,918,364,295
891,834,364,306
891,847,364,312
891,924,364,402
891,864,364,427
826,887,367,231
826,867,367,271
826,847,367,312
826,817,367,395
826,809,367,428
826,800,367,430
826,800,367,502
826,802,367,513
826,799,367,581
339,352,369,337
339,310,369,400
339,400,369,405
484,512,374,309
484,470,374,414
484,441,374,462
484,419,374,500
292,242,388,363
292,310,388,400
292,355,388,418
292,395,388,440
292,266,388,442
292,259,388,446
292,252,388,453
292,419,388,453
292,441,388,462
292,495,388,468
292,230,388,508
817,887,395,231
817,867,395,271
817,847,395,312
817,809,395,341
817,795,395,364
817,826,395,367
817,809,395,428
817,800,395,430
817,800,395,502
817,802,395,513
817,799,395,581
1141,1115,396,327
1141,1159,396,433
1141,1177,396,459
310,352,400,337
310,242,400,363
310,339,400,369
310,292,400,388
310,355,400,418
310,395,400,440
310,419,400,453
310,441,400,462
310,495,400,468
924,982,402,263
924,834,402,306
924,847,402,312
924,964,402,313
924,891,402,364
924,985,402,413
924,1052,402,415
924,1100,402,423
924,914,402,428
924,908,402,470
442,470,403,414
442,518,403,435
442,419,403,453
400,439,405,226
400,424,405,299
400,410,405,359
400,339,405,369
400,395,405,440
400,419,405,453
400,389,405,470
400,392,405,496
648,574,405,178
648,593,405,238
648,701,405,359
648,673,405,445
985,924,413,402
985,1052,413,415
985,1100,413,423
985,952,413,473
470,512,414,309
470,484,414,374
470,442,414,403
470,518,414,435
470,441,414,462
470,419,414,500
1052,1074,415,285
1052,1064,415,343
1052,924,415,402
1052,985,415,413
1052,1100,415,423
1052,996,415,499
1052,1056,415,507
1052,985,415,526
1052,960,415,566
1052,1072,415,599
355,242,418,363
355,292,418,388
355,310,418,400
355,395,418,440
355,419,418,453
355,441,418,462
355,495,418,468
1100,924,423,402
1100,985,423,413
1100,1052,423,415
1100,1109,423,502
1100,1104,423,568
575,493,426,273
575,499,426,304
575,512,426,309
575,617,426,485
575,687,426,579
864,933,427,246
864,918,427,295
864,891,427,364
864,864,427,494
809,887,428,231
809,867,428,271
809,709,428,295
809,847,428,312
809,809,428,341
809,826,428,367
809,817,428,395
809,800,428,430
809,745,428,436
809,709,428,440
809,673,428,445
809,800,428,502
809,802,428,513
809,799,428,581
914,982,428,263
914,964,428,313
914,924,428,402
914,908,428,470
914,919,428,509
800,887,430,231
800,867,430,271
800,847,430,312
800,757,430,337
800,769,430,360
800,826,430,367
800,817,430,395
800,809,430,428
800,745,430,436
800,709,430,440
800,673,430,445
800,800,430,502
800,802,430,513
800,799,430,581
1159,1115,433,327
1159,1141,433,396
1159,1177,433,459
1159,1229,433,509
518,442,435,403
518,470,435,414
518,495,435,468
745,701,436,359
745,809,436,428
745,800,436,430
745,709,436,440
745,673,436,445
745,766,436,499
745,799,436,581
745,834,436,620
745,851,436,686
203,280,438,298
203,259,438,327
203,242,438,363
203,252,438,453
203,196,438,457
203,179,438,515
203,125,438,597
395,439,440,226
395,424,440,299
395,410,440,359
395,242,440,363
395,292,440,388
395,310,440,400
395,400,440,405
395,355,440,418
395,419,440,453
395,441,440,462
395,495,440,468
395,389,440,470
395,392,440,496
395,362,440,569
395,349,440,609
395,342,440,632
709,809,440,428
709,800,440,430
709,745,440,436
709,673,440,445
266,292,442,388
266,259,442,446
266,252,442,453
266,196,442,457
266,287,442,472
266,316,442,488
266,348,442,506
266,230,442,508
673,574,445,178
673,593,445,238
673,648,445,405
673,809,445,428
673,800,445,430
673,745,445,436
673,709,445,440
673,617,445,485
673,766,445,499
673,802,445,513
259,292,446,388
259,266,446,442
259,252,446,453
259,196,446,457
259,287,446,472
259,316,446,488
259,348,446,506
259,230,446,508
252,292,453,388
252,203,453,438
252,266,453,442
252,259,453,446
252,196,453,457
252,287,453,472
252,316,453,488
252,348,453,506
419,242,453,363
419,292,453,388
419,310,453,400
419,442,453,403
419,400,453,405
419,355,453,418
419,395,453,440
419,441,453,462
419,495,453,468
196,280,457,298
196,259,457,327
196,242,457,363
196,203,457,438
196,266,457,442
196,259,457,446
196,252,457,453
196,179,457,515
196,125,457,597
1177,1141,459,396
1177,1159,459,433
1177,1229,459,509
1308,1342,459,352
1308,1289,459,501
1308,1238,459,665
1308,1207,459,802
441,512,462,309
441,242,462,363
441,484,462,374
441,292,462,388
441,310,462,400
441,470,462,414
441,355,462,418
441,395,462,440
441,419,462,453
441,495,462,468
441,419,462,500
441,427,462,531
441,505,462,545
441,554,462,605
441,637,462,702
441,657,462,732
441,661,462,739
441,690,462,775
376,392,465,496
495,292,468,388
495,310,468,400
495,355,468,418
495,518,468,435
495,395,468,440
495,419,468,453
495,441,468,462
495,553,468,514
495,687,468,579
389,439,470,226
389,424,470,299
389,410,470,359
389,400,470,405
389,395,470,440
389,392,470,496
389,362,470,569
389,349,470,609
389,342,470,632
908,924,470,402
908,914,470,428
908,919,470,509
287,266,472,442
287,259,472,446
287,252,472,453
287,316,472,488
287,348,472,506
952,985,473,413
952,919,473,509
952,887,473,548
617,499,485,304
617,575,485,426
617,673,485,445
617,687,485,579
316,266,488,442
316,259,488,446
316,252,488,453
316,287,488,472
316,348,488,506
864,864,494,427
864,887,494,548
392,439,496,226
392,424,496,299
392,410,496,359
392,400,496,405
392,395,496,440
392,376,496,465
392,389,496,470
392,362,496,569
392,349,496,609
392,342,496,632
766,745,499,436
766,673,499,445
766,800,499,502
766,802,499,513
766,799,499,581
766,834,499,620
766,851,499,686
766,912,499,706
996,1052,499,415
996,985,499,526
996,960,499,566
419,484,500,374
419,470,500,414
419,441,500,462
419,427,500,531
419,474,500,579
419,522,500,637
419,595,500,753
1289,1342,501,352
1289,1308,501,459
1289,1229,501,509
1289,1175,501,525
1289,1157,501,531
1289,1238,501,665
1289,1207,501,802
1289,1196,501,903
1289,1177,501,976
800,867,502,271
800,847,502,312
800,826,502,367
800,817,502,395
800,809,502,428
800,800,502,430
800,766,502,499
800,802,502,513
800,799,502,581
800,866,502,583
800,810,502,747
800,1057,502,862
1109,1100,502,423
1109,1104,502,568
348,266,506,442
348,259,506,446
348,252,506,453
348,287,506,472
348,316,506,488
348,310,506,552
1056,1074,507,285
1056,1064,507,343
1056,1052,507,415
1056,1072,507,599
1056,1084,507,646
1056,1109,507,711
230,292,508,388
230,266,508,442
230,259,508,446
230,259,508,530
230,310,508,552
230,362,508,569
919,914,509,428
919,908,509,470
919,952,509,473
919,887,509,548
919,960,509,566
919,866,509,583
919,988,509,602
1229,1159,509,433
1229,1177,509,459
1229,1289,509,501
1229,1175,509,525
1229,1157,509,531
1229,1104,509,568
1229,1200,509,658
1229,1177,509,774
802,847,513,312
802,826,513,367
802,817,513,395
802,809,513,428
802,800,513,430
802,673,513,445
802,766,513,499
802,800,513,502
802,799,513,581
802,866,513,583
553,495,514,468
553,505,514,545
553,687,514,579
179,242,515,363
179,203,515,438
179,196,515,457
179,212,515,549
179,247,515,553
179,294,515,584
179,125,515,597
179,349,515,609
1175,1289,525,501
1175,1229,525,509
1175,1157,525,531
1175,1104,525,568
1175,1165,525,583
1175,1072,525,599
1175,1151,525,656
1175,1141,525,692
985,1052,526,415
985,996,526,499
985,960,526,566
259,230,530,508
259,212,530,549
259,247,530,553
259,362,530,569
427,441,531,462
427,419,531,500
427,401,531,573
427,474,531,579
427,390,531,597
427,522,531,637
1157,1289,531,501
1157,1229,531,509
1157,1175,531,525
1157,1104,531,568
1157,1072,531,599
505,441,545,462
505,553,545,514
505,554,545,605
505,637,545,702
505,657,545,732
505,661,545,739
505,690,545,775
887,952,548,473
887,864,548,494
887,919,548,509
887,866,548,583
887,957,548,630
887,981,548,692
212,179,549,515
212,259,549,530
212,247,549,553
212,342,549,632
212,398,549,670
310,348,552,506
310,230,552,508
310,362,552,569
247,179,553,515
247,259,553,530
247,212,553,549
247,294,553,584
247,349,553,609
960,1052,566,415
960,996,566,499
960,919,566,509
960,985,566,526
960,988,566,602
960,957,566,630
960,942,566,661
1104,1100,568,423
1104,1109,568,502
1104,1229,568,509
1104,1175,568,525
1104,1157,568,531
1104,1072,568,599
1104,1125,568,651
1104,1141,568,692
1104,915,568,756
1104,1177,568,774
362,395,569,440
362,389,569,470
362,392,569,496
362,230,569,508
362,259,569,530
362,310,569,552
362,349,569,609
362,342,569,632
612,554,570,605
612,522,570,637
612,477,570,680
401,427,573,531
401,390,573,597
401,408,573,617
474,419,579,500
474,427,579,531
474,522,579,637
474,595,579,753
687,575,579,426
687,495,579,468
687,617,579,485
687,553,579,514
687,799,579,581
687,753,579,647
687,686,579,665
687,807,579,693
687,690,579,775
799,826,581,367
799,817,581,395
799,809,581,428
799,800,581,430
799,745,581,436
799,766,581,499
799,800,581,502
799,802,581,513
799,687,581,579
799,834,581,620
799,851,581,686
799,912,581,706
799,945,581,737
866,800,583,502
866,919,583,509
866,802,583,513
866,887,583,548
1165,1175,583,525
1165,1151,583,656
1165,1141,583,692
294,179,584,515
294,247,584,553
294,349,584,609
125,280,597,298
125,259,597,327
125,242,597,363
125,203,597,438
125,196,597,457
125,179,597,515
125,216,597,629
125,223,597,633
125,231,597,640
390,427,597,531
390,401,597,573
390,408,597,617
390,477,597,680
390,543,597,733
1072,1052,599,415
1072,1056,599,507
1072,1175,599,525
1072,1157,599,531
1072,1104,599,568
1072,988,599,602
1072,1084,599,646
1072,1109,599,711
1072,915,599,756
1072,1160,599,838
1072,1169,599,866
988,919,602,509
988,960,602,566
988,1072,602,599
988,1003,602,670
988,1025,602,785
554,441,605,462
554,505,605,545
554,612,605,570
554,522,605,637
554,477,605,680
554,637,605,702
554,657,605,732
554,661,605,739
554,690,605,775
349,395,609,440
349,389,609,470
349,392,609,496
349,179,609,515
349,247,609,553
349,362,609,569
349,294,609,584
349,342,609,632
408,401,617,573
408,390,617,597
408,477,617,680
408,543,617,733
834,745,620,436
834,766,620,499
834,799,620,581
834,851,620,686
834,912,620,706
834,945,620,737
834,874,620,769
834,1036,620,813
216,125,629,597
216,223,629,633
216,231,629,640
216,305,629,702
216,312,629,706
216,320,629,711
216,374,629,768
216,407,629,802
216,499,629,890
216,551,629,934
216,719,629,1080
957,887,630,548
957,960,630,566
957,942,630,661
957,912,630,706
957,874,630,769
342,395,632,440
342,389,632,470
342,392,632,496
342,212,632,549
342,362,632,569
342,349,632,609
342,398,632,670
342,442,632,714
342,467,632,744
342,513,632,777
342,539,632,792
342,616,632,867
342,716,632,960
342,788,632,1025
223,125,633,597
223,216,633,629
223,231,633,640
223,305,633,702
223,312,633,706
223,320,633,711
223,374,633,768
223,407,633,802
223,499,633,890
223,551,633,934
223,719,633,1080
522,419,637,500
522,427,637,531
522,612,637,570
522,474,637,579
522,554,637,605
522,477,637,680
522,595,637,753
231,125,640,597
231,216,640,629
231,223,640,633
231,190,640,696
231,305,640,702
231,312,640,706
231,320,640,711
231,374,640,768
231,407,640,802
231,499,640,890
231,551,640,934
231,719,640,1080
1084,1056,646,507
1084,1072,646,599
1084,1043,646,690
1084,1109,646,711
1084,1160,646,838
1084,1169,646,866
753,687,647,579
753,734,647,656
753,686,647,665
753,807,647,693
1125,1104,651,568
1125,1151,651,656
1125,1200,651,658
1125,1238,651,665
1125,1141,651,692
1125,1177,651,774
734,753,656,647
734,686,656,665
734,772,656,718
734,788,656,754
734,813,656,771
1151,1175,656,525
1151,1165,656,583
1151,1125,656,651
1151,1200,656,658
1151,1238,656,665
1151,1141,656,692
1200,1229,658,509
1200,1125,658,651
1200,1151,658,656
1200,1238,658,665
1200,1177,658,774
942,960,661,566
942,957,661,630
942,981,661,692
942,912,661,706
942,1016,661,711
942,1061,661,753
942,874,661,769
686,687,665,579
686,753,665,647
686,734,665,656
686,748,665,730
686,765,665,764
686,690,665,775
1238,1342,665,352
1238,1308,665,459
1238,1289,665,501
1238,1125,665,651
1238,1151,665,656
1238,1200,665,658
1238,1207,665,802
1238,1196,665,903
1238,1204,665,927
1238,1191,665,997
1238,1197,665,1003
1238,1177,665,1049
1238,1184,665,1053
1238,1191,665,1057
1238,1153,665,1258
1238,1144,665,1328
398,212,670,549
398,342,670,632
398,442,670,714
398,467,670,744
398,513,670,777
398,539,670,792
398,616,670,867
398,716,670,960
398,788,670,1025
398,854,670,1093
398,886,670,1121
398,918,670,1156
1003,988,670,602
1003,981,670,692
1003,945,670,737
1003,915,670,756
1003,1025,670,785
1003,1018,670,790
477,612,680,570
477,390,680,597
477,554,680,605
477,408,680,617
477,522,680,637
477,543,680,733
851,745,686,436
851,766,686,499
851,799,686,581
851,834,686,620
851,807,686,693
851,874,686,769
851,913,686,865
1043,1084,690,646
1043,1016,690,711
1043,1081,690,729
981,887,692,548
981,942,692,661
981,1003,692,670
981,1016,692,711
981,945,692,737
981,1061,692,753
981,915,692,756
1141,1175,692,525
1141,1104,692,568
1141,1165,692,583
1141,1125,692,651
1141,1151,692,656
1141,1109,692,711
1141,1081,692,729
1141,1177,692,774
807,687,693,579
807,753,693,647
807,851,693,686
807,772,693,718
807,748,693,730
807,810,693,747
807,813,693,771
807,690,693,775
190,231,696,640
190,273,696,770
190,358,696,847
190,445,696,939
305,216,702,629
305,223,702,633
305,231,702,640
305,312,702,706
305,320,702,711
305,374,702,768
305,273,702,770
305,407,702,802
305,499,702,890
305,551,702,934
305,719,702,1080
637,441,702,462
637,505,702,545
637,554,702,605
637,657,702,732
637,661,702,739
637,690,702,775
637,725,702,830
312,216,706,629
312,223,706,633
312,231,706,640
312,305,706,702
312,320,706,711
312,374,706,768
312,273,706,770
312,407,706,802
312,499,706,890
312,551,706,934
312,719,706,1080
912,766,706,499
912,799,706,581
912,834,706,620
912,957,706,630
912,942,706,661
912,945,706,737
912,874,706,769
912,1025,706,785
912,1018,706,790
912,1036,706,813
320,216,711,629
320,223,711,633
320,231,711,640
320,305,711,702
320,312,711,706
320,374,711,768
320,273,711,770
320,407,711,802
320,499,711,890
320,551,711,934
1016,942,711,661
1016,1043,711,690
1016,981,711,692
1016,1061,711,753
1016,1025,711,785
1016,1018,711,790
1016,1036,711,813
1109,1056,711,507
1109,1072,711,599
1109,1084,711,646
1109,1141,711,692
1109,1081,711,729
1109,1061,711,753
1109,1025,711,785
1109,1018,711,790
1109,979,711,823
1109,1160,711,838
1109,1169,711,866
442,342,714,632
442,398,714,670
442,467,714,744
442,513,714,777
442,539,714,792
442,616,714,867
442,716,714,960
442,788,714,1025
442,854,714,1093
442,886,714,1121
772,734,718,656
772,807,718,693
772,748,718,730
772,788,718,754
772,813,718,771
772,690,718,775
772,871,718,889
1081,1043,729,690
1081,1141,729,692
1081,1109,729,711
1081,1061,729,753
1081,1025,729,785
1081,1018,729,790
1081,979,729,823
748,686,730,665
748,807,730,693
748,772,730,718
748,765,730,764
748,690,730,775
748,781,730,805
657,441,732,462
657,505,732,545
657,554,732,605
657,637,732,702
657,661,732,739
657,595,732,753
657,690,732,775
657,725,732,830
543,390,733,597
543,408,733,617
543,477,733,680
543,595,733,753
945,799,737,581
945,834,737,620
945,1003,737,670
945,981,737,692
945,912,737,706
945,915,737,756
945,874,737,769
945,1025,737,785
945,1018,737,790
945,1036,737,813
945,1099,737,838
661,441,739,462
661,505,739,545
661,554,739,605
661,637,739,702
661,657,739,732
661,595,739,753
661,690,739,775
661,609,739,811
661,725,739,830
467,342,744,632
467,398,744,670
467,442,744,714
467,513,744,777
467,539,744,792
467,616,744,867
467,716,744,960
467,788,744,1025
810,800,747,502
810,807,747,693
810,788,747,754
810,765,747,764
810,813,747,771
810,831,747,849
595,419,753,500
595,474,753,579
595,522,753,637
595,657,753,732
595,543,753,733
595,661,753,739
595,609,753,811
1061,942,753,661
1061,981,753,692
1061,1016,753,711
1061,1109,753,711
1061,1081,753,729
1061,1025,753,785
1061,1018,753,790
1061,979,753,823
1061,1099,753,838
1061,913,753,865
1061,839,753,919
788,734,754,656
788,772,754,718
788,810,754,747
788,765,754,764
788,813,754,771
788,781,754,805
915,1104,756,568
915,1072,756,599
915,1003,756,670
915,981,756,692
915,945,756,737
915,874,756,769
915,956,756,850
915,1003,756,927
765,686,764,665
765,748,764,730
765,810,764,747
765,788,764,754
765,781,764,805
765,831,764,849
374,216,768,629
374,223,768,633
374,231,768,640
374,305,768,702
374,312,768,706
374,320,768,711
374,407,768,802
374,499,768,890
374,551,768,934
374,719,768,1080
874,834,769,620
874,957,769,630
874,942,769,661
874,851,769,686
874,912,769,706
874,945,769,737
874,915,769,756
874,913,769,865
874,871,769,889
874,947,769,942
874,973,769,1008
273,190,770,696
273,305,770,702
273,312,770,706
273,320,770,711
273,358,770,847
273,445,770,939
273,491,770,994
813,734,771,656
813,807,771,693
813,772,771,718
813,810,771,747
813,788,771,754
813,831,771,849
813,871,771,889
813,934,771,1038
1177,1229,774,509
1177,1104,774,568
1177,1125,774,651
1177,1200,774,658
1177,1141,774,692
1177,1207,774,802
690,441,775,462
690,505,775,545
690,687,775,579
690,554,775,605
690,686,775,665
690,807,775,693
690,637,775,702
690,772,775,718
690,748,775,730
690,657,775,732
690,661,775,739
690,725,775,830
690,616,775,867
690,769,775,937
513,342,777,632
513,398,777,670
513,442,777,714
513,467,777,744
513,539,777,792
513,616,777,867
513,716,777,960
513,788,777,1025
513,806,777,1053
513,854,777,1093
513,886,777,1121
513,918,777,1156
1025,988,785,602
1025,1003,785,670
1025,912,785,706
1025,1016,785,711
1025,1109,785,711
1025,1081,785,729
1025,945,785,737
1025,1061,785,753
1025,1018,785,790
1025,1036,785,813
1025,979,785,823
1025,1057,785,862
1025,913,785,865
1025,839,785,919
1018,1003,790,670
1018,912,790,706
1018,1016,790,711
1018,1109,790,711
1018,1081,790,729
1018,945,790,737
1018,1061,790,753
1018,1025,790,785
1018,1036,790,813
1018,979,790,823
1018,1099,790,838
1018,1057,790,862
1018,913,790,865
1018,1169,790,866
1018,1082,790,910
1018,839,790,919
539,342,792,632
539,398,792,670
539,442,792,714
539,467,792,744
539,513,792,777
539,616,792,867
539,716,792,960
539,788,792,1025
539,806,792,1053
539,854,792,1093
539,886,792,1121
539,884,792,1131
539,918,792,1156
407,216,802,629
407,223,802,633
407,231,802,640
407,305,802,702
407,312,802,706
407,320,802,711
407,374,802,768
407,358,802,847
407,499,802,890
407,551,802,934
407,719,802,1080
1207,1342,802,352
1207,1308,802,459
1207,1289,802,501
1207,1238,802,665
1207,1177,802,774
1207,1196,802,903
1207,1204,802,927
1207,1191,802,997
1207,1197,802,1003
1207,1177,802,1049
1207,1184,802,1053
1207,1191,802,1057
1207,1153,802,1258
1207,1191,802,1258
1207,1144,802,1328
781,748,805,730
781,788,805,754
781,765,805,764
781,725,805,830
781,831,805,849
609,661,811,739
609,595,811,753
1036,834,813,620
1036,912,813,706
1036,1016,813,711
1036,945,813,737
1036,1025,813,785
1036,1018,813,790
1036,1099,813,838
1036,1057,813,862
1036,1169,813,866
1036,1082,813,910
979,1109,823,711
979,1081,823,729
979,1061,823,753
979,1025,823,785
979,1018,823,790
979,956,823,850
979,913,823,865
979,1015,823,879
979,871,823,889
979,837,823,904
979,839,823,919
725,637,830,702
725,657,830,732
725,661,830,739
725,690,830,775
725,781,830,805
725,616,830,867
725,769,830,937
1099,945,838,737
1099,1061,838,753
1099,1018,838,790
1099,1036,838,813
1099,1169,838,866
1099,1112,838,905
1160,1072,838,599
1160,1084,838,646
1160,1109,838,711
1160,1169,838,866
1160,1196,838,903
1160,1204,838,927
358,190,847,696
358,273,847,770
358,407,847,802
358,445,847,939
358,491,847,994
358,670,847,1190
831,810,849,747
831,765,849,764
831,813,849,771
831,781,849,805
831,871,849,889
831,837,849,904
831,839,849,919
831,852,849,1005
956,915,850,756
956,979,850,823
956,913,850,865
956,871,850,889
956,837,850,904
956,1003,850,927
956,769,850,937
1057,800,862,502
1057,1025,862,785
1057,1018,862,790
1057,1036,862,813
1057,1015,862,879
1057,1082,862,910
913,851,865,686
913,1061,865,753
913,874,865,769
913,1025,865,785
913,1018,865,790
913,979,865,823
913,956,865,850
913,871,865,889
913,837,865,904
913,839,865,919
913,769,865,937
913,947,865,942
913,973,865,1008
1169,1072,866,599
1169,1084,866,646
1169,1109,866,711
1169,1018,866,790
1169,1036,866,813
1169,1099,866,838
1169,1160,866,838
1169,1196,866,903
1169,1204,866,927
616,342,867,632
616,398,867,670
616,442,867,714
616,467,867,744
616,690,867,775
616,513,867,777
616,539,867,792
616,725,867,830
616,551,867,934
616,716,867,960
616,491,867,994
616,788,867,1025
616,806,867,1053
616,854,867,1093
616,886,867,1121
616,884,867,1131
616,918,867,1156
1015,979,879,823
1015,1057,879,862
871,772,889,718
871,874,889,769
871,813,889,771
871,979,889,823
871,831,889,849
871,956,889,850
871,913,889,865
871,837,889,904
871,839,889,919
871,769,889,937
871,934,889,1038
499,216,890,629
499,223,890,633
499,231,890,640
499,305,890,702
499,312,890,706
499,320,890,711
499,374,890,768
499,407,890,802
499,551,890,934
499,445,890,939
499,719,890,1080
1196,1289,903,501
1196,1238,903,665
1196,1207,903,802
1196,1160,903,838
1196,1169,903,866
1196,1204,903,927
1196,1177,903,976
1196,1191,903,997
1196,1197,903,1003
1196,1177,903,1049
1196,1184,903,1053
1196,1191,903,1057
1196,1153,903,1258
1196,1191,903,1258
1196,1144,903,1328
837,979,904,823
837,831,904,849
837,956,904,850
837,913,904,865
837,871,904,889
837,839,904,919
837,769,904,937
837,852,904,1005
1112,1099,905,838
1112,1082,905,910
1112,1003,905,927
1112,1143,905,931
1112,947,905,942
1082,1018,910,790
1082,1036,910,813
1082,1057,910,862
1082,1112,910,905
1082,1003,910,927
1082,947,910,942
1082,1059,910,954
1082,1051,910,975
839,1061,919,753
839,1025,919,785
839,1018,919,790
839,979,919,823
839,831,919,849
839,913,919,865
839,871,919,889
839,837,919,904
839,769,919,937
839,852,919,1005
1003,915,927,756
1003,956,927,850
1003,1112,927,905
1003,1082,927,910
1003,947,927,942
1003,1071,927,1094
1204,1238,927,665
1204,1207,927,802
1204,1160,927,838
1204,1169,927,866
1204,1196,927,903
1204,1177,927,976
1204,1191,927,997
1204,1197,927,1003
1204,1177,927,1049
1204,1184,927,1053
1204,1191,927,1057
1204,1153,927,1258
1204,1191,927,1258
1204,1144,927,1328
1143,1112,931,905
1143,1156,931,952
551,216,934,629
551,223,934,633
551,231,934,640
551,305,934,702
551,312,934,706
551,320,934,711
551,374,934,768
551,407,934,802
551,616,934,867
551,499,934,890
551,491,934,994
551,719,934,1080
769,690,937,775
769,725,937,830
769,956,937,850
769,913,937,865
769,871,937,889
769,837,937,904
769,839,937,919
769,852,937,1005
445,190,939,696
445,273,939,770
445,358,939,847
445,499,939,890
445,491,939,994
445,670,939,1190
947,874,942,769
947,913,942,865
947,1112,942,905
947,1082,942,910
947,1003,942,927
947,973,942,1008
947,1157,942,1459
1156,1143,952,931
1156,1177,952,976
1156,1191,952,997
1156,1197,952,1003
1059,1082,954,910
1059,1051,954,975
1059,1071,954,1063
1059,1071,954,1094
1059,1072,954,1145
716,342,960,632
716,398,960,670
716,442,960,714
716,467,960,744
716,513,960,777
716,539,960,792
716,616,960,867
716,788,960,1025
716,806,960,1053
716,854,960,1093
716,886,960,1121
716,884,960,1131
716,918,960,1156
1051,1082,975,910
1051,1059,975,954
